Attack,Defense,HP,Legendary,Sp. Atk,Sp. Def,Speed,winner
50.0,60,58.0,0.0,95.0,60,38,1
35.0,0,10.0,0.0,13.0,-67,-25,-1
20.0,30,40.5,0.0,-30.0,-10,36,1
5.0,-35,11.25,-1.0,15.0,-30,-45,-1
-10.0,0,39.0,0.0,50.0,90,-20,-1
-47.5,145,24.0,0.0,-62.5,-15,-80,-1
-130.0,-69,-30.75,0.0,-55.0,-100,-31,-1
89.0,97,11.600000000000009,1.0,59.0,17,22,1
-80.0,-5,22.0,0.0,-20.0,-15,-55,-1
-9.0,17,29.75,0.0,-60.0,-18,-52,-1
-41.5,22,23.700000000000003,1.0,-61.5,40,-15,-1
36.0,57,35.85,0.0,46.0,67,12,1
-40.0,0,35.25,0.0,-7.5,60,30,1
-60.0,50,5.25,0.0,-5.0,-15,-85,-1
10.0,20,0.0,0.0,40.0,30,15,1
-70.0,-20,40.5,0.0,-115.0,-45,30,1
20.0,25,11.75,0.0,-35.0,-25,-1,-1
-36.5,-11,2.5,0.0,-27.5,-11,1,1
-95.0,-90,-17.25,0.0,5.0,-35,10,1
10.0,-2,17.5,0.0,65.0,43,40,1
1.5,160,42.7,0.0,-22.5,0,-35,-1
-30.0,107,-1.5,0.0,-40.0,55,54,-1
-55.0,-4,10.25,0.0,13.0,1,12,1
-15.0,30,35.25,0.0,35.0,100,10,1
-22.0,-13,26.85,0.0,-24.0,6,-15,-1
-66.0,0,39.1,0.0,-44.0,20,44,-1
25.0,0,37.5,0.0,4.0,20,-18,-1
-5.0,77,54.15,0.0,28.0,45,59,1
35.0,-20,58.650000000000006,0.0,105.0,45,50,1
-15.0,95,11.0,0.0,-47.5,95,-20,-1
0.0,35,51.0,0.0,104.0,74,30,1
63.0,10,37.5,1.0,93.0,80,5,1
-55.0,24,51.5,0.0,-35.0,4,-35,-1
-100.0,-5,10.0,-1.0,-126.0,-90,-20,-1
15.0,70,65.25,0.0,-25.0,35,35,1
-23.0,15,-60.5,0.0,-13.0,15,5,1
7.0,-2,15.5,0.0,-3.0,-2,13,1
-30.0,-6,18.5,-1.0,-25.0,35,-19,-1
-45.0,-15,-32.5,0.0,0.0,-15,72,1
-42.5,-8,13.149999999999999,0.0,-22.5,15,35,1
0.0,55,-9.5,0.0,20.0,-30,25,1
20.0,3,5.400000000000006,0.0,-7.0,10,11,1
25.0,-7,-4.5,0.0,-30.0,-27,0,-1
168.0,13,35.5,0.0,48.0,6,-27,1
-43.0,-37,31.25,0.0,34.5,70,65,1
15.0,10,21.0,0.0,30.0,10,-45,-1
15.0,60,21.0,0.0,-36.0,6,-42,-1
35.0,41,26.0,0.0,0.0,41,-12,-1
-40.0,10,10.75,0.0,85.0,20,21,1
115.0,10,28.25,0.0,165.0,70,70,1
-20.0,85,63.15,0.0,-22.5,5,-120,1
-53.0,-3,33.0,0.0,59.0,-6,-56,-1
18.0,-39,15.5,0.0,18.0,-39,61,1
30.0,5,24.0,0.0,-35.0,-35,-15,-1
-143.5,-110,-47.0,0.0,-70.0,-55,-6,-1
15.0,15,-1.0,0.0,-160.0,-50,-120,-1
0.0,-40,29.5,0.0,75.0,40,-15,-1
2.5,10,53.45,0.0,-20.0,-25,-82,1
-115.0,-110,-55.0,-1.0,0.0,-55,-10,-1
18.0,1,24.5,0.0,16.0,-1,-10,-1
10.0,-10,54.5,0.0,-50.0,0,-105,1
0.0,25,58.45,0.0,45.0,30,22,1
5.0,3,25.5,0.0,33.0,63,20,1
0.0,7,5.5,0.0,58.0,35,45,1
-25.0,44,52.0,0.0,-25.0,44,-41,-1
-15.0,65,10.5,0.0,10.0,10,-50,-1
-10.0,-10,47.5,0.0,25.0,40,-25,-1
-100.0,0,2.0,0.0,-80.0,0,35,-1
37.0,60,46.0,0.0,18.0,60,15,1
10.0,-35,30.5,0.0,-65.0,-65,-5,-1
-15.0,-100,12.5,0.0,5.0,-40,35,1
-90.0,60,-77.5,1.0,-25.0,95,-10,-1
-15.0,-60,-1.75,0.0,-40.0,30,-45,-1
90.0,15,8.400000000000006,0.0,-7.0,5,66,1
10.0,-5,22.5,0.0,17.5,20,40,1
-30.0,-5,-29.25,0.0,25.0,40,50,-1
200.0,10,13.5,0.0,55.0,15,10,1
91.0,27,9.850000000000001,0.0,110.0,15,42,1
-30.0,-60,-12.5,0.0,65.0,0,65,-1
-85.0,-10,-18.75,-1.0,-85.0,5,-65,-1
13.0,-25,5.899999999999999,0.0,80.0,35,-17,-1
-31.0,-23,11.25,0.0,74.0,30,-6,-1
1.0,15,-9.75,0.0,-21.0,0,-23,-1
-10.0,46,35.0,0.0,-40.0,26,-95,-1
45.0,-7,36.75,0.0,58.0,3,59,1
10.0,32,28.450000000000003,0.0,9.0,3,20,1
15.0,5,9.75,0.0,-95.0,-30,-50,-1
-35.0,-30,11.0,0.0,25.0,60,20,1
10.0,50,49.0,1.0,-25.0,15,5,1
-80.0,-60,-35.0,-1.0,-80.0,-60,-80,-1
-90.0,-95,-27.25,0.0,-40.0,-50,-5,-1
27.0,-11,-1.1999999999999957,0.0,-38.0,-1,-17,-1
-25.0,28,-4.549999999999997,1.0,-7.0,79,22,1
-112.0,-55,-16.5,0.0,-94.5,-20,65,-1
-45.0,-10,-82.5,0.0,-25.0,0,-20,-1
5.0,47,64.75,0.0,25.0,47,8,1
11.0,-17,33.45,0.0,-44.0,-7,-53,-1
-118.5,-60,27.5,-1.0,-141.5,-60,-50,-1
25.0,-10,10.5,0.0,55.0,0,-15,-1
-46.0,-5,3.25,0.0,-25.0,-45,-82,-1
17.0,-41,-7.899999999999999,0.0,-23.0,-51,-19,-1
-57.0,-39,2.5,0.0,9.0,17,29,1
-10.5,76,37.25,0.0,-5.5,76,-27,-1
-19.0,-35,-12.5,0.0,-10.0,-35,24,1
-35.0,0,-8.75,0.0,-65.0,-15,-40,-1
-25.0,10,51.15,0.0,28.0,32,20,1
-55.0,10,-17.349999999999994,0.0,-41.0,-15,-44,-1
60.0,55,53.75,0.0,-40.0,20,0,-1
150.0,0,9.0,0.0,60.0,35,-10,-1
-10.0,15,-25.0,0.0,-25.0,5,0,-1
98.0,80,65.5,0.0,85.0,60,27,1
-70.0,-125,186.25,-1.0,-40.0,-25,-45,-1
25.0,28,31.25,0.0,47.0,109,40,1
-120.0,-60,-12.0,-1.0,-150.0,-40,-25,-1
40.0,-40,22.700000000000003,0.0,15.0,-15,30,1
141.0,76,31.75,0.0,65.0,10,0,-1
84.0,46,22.5,0.0,-11.0,46,80,1
1.0,-61,3.0500000000000043,0.0,11.0,-36,77,1
22.0,-12,89.1,0.0,-43.0,29,-92,1
-62.5,-65,-11.0,0.0,-10.0,-15,55,-1
-59.5,-45,-23.0,0.0,-60.5,-45,-17,-1
52.0,67,55.300000000000004,1.0,18.0,35,27,1
-12.0,35,-54.55,0.0,6.0,15,28,1
-42.5,5,6.75,0.0,-39.0,3,-10,-1
45.0,5,33.0,0.0,-20.0,-40,-20,-1
18.0,-10,27.75,0.0,17.0,25,40,1
-43.0,-60,-7.1499999999999915,0.0,-50.0,-30,7,1
26.0,30,49.85,0.0,85.0,30,15,1
-15.0,105,-4.0,0.0,14.0,59,-40,-1
35.0,10,9.75,0.0,10.0,15,50,1
-26.0,10,-37.099999999999994,-1.0,-81.0,-58,-79,-1
-27.0,8,12.300000000000004,0.0,45.0,38,0,-1
-59.0,-61,17.1,0.0,-9.0,-16,50,-1
79.0,-2,13.899999999999999,0.0,159.0,-12,67,1
122.0,29,-4.399999999999999,0.0,-18.0,60,-30,-1
90.0,35,29.0,0.0,-20.0,25,45,1
50.0,10,0.5,0.0,-20.0,-10,-40,-1
47.0,-15,29.0,0.0,25.0,20,-30,1
-13.0,13,44.75,0.0,-30.0,-20,-60,-1
81.0,15,46.0,1.0,121.0,85,34,-1
-17.0,-27,2.3000000000000043,0.0,-12.0,-31,-15,-1
-75.0,-30,-21.799999999999997,0.0,15.0,0,-32,-1
-40.0,41,22.25,0.0,-28.0,56,-20,-1
-11.0,-18,-4.399999999999999,0.0,-45.0,-46,-7,-1
95.0,30,41.0,0.0,82.0,25,55,1
-55.0,-45,0.5,0.0,45.0,20,25,1
190.0,-10,17.0,0.0,70.0,40,0,-1
-115.5,-34,-16.0,0.0,-60.5,-24,21,1
10.0,40,53.75,0.0,85.0,40,23,1
18.0,55,3.25,0.0,65.0,67,45,1
-10.0,-10,-17.25,0.0,-40.0,-10,-40,-1
-110.0,-195,-23.75,0.0,-30.0,-25,25,-1
-10.0,30,-16.25,-1.0,-70.0,-30,-45,-1
-1.0,2,5.700000000000003,0.0,-5.0,-11,-22,-1
-10.0,-25,9.75,0.0,-47.0,-73,46,1
114.0,102,37.7,0.0,33.0,64,18,1
-94.5,-50,-1.5,0.0,-79.5,-20,0,-1
20.0,68,46.0,1.0,50.0,148,-15,-1
-35.0,-20,-17.14999999999999,0.0,-5.0,-20,-7,-1
11.0,-4,-26.25,0.0,-15.0,-15,-33,-1
-92.0,-47,-28.849999999999994,0.0,-65.0,5,-30,1
25.0,24,-31.5,0.0,-5.0,19,27,1
-5.0,-15,14.25,0.0,13.0,-37,-75,-1
-60.0,-35,-32.0,0.0,25.0,-35,-20,-1
30.0,-50,45.0,1.0,50.0,-40,96,1
-47.0,-23,34.0,0.0,-30.0,-3,28,1
12.0,-18,53.25,0.0,33.0,83,5,1
-34.0,-33,89.25,0.0,21.0,-26,2,1
-25.0,-13,4.25,0.0,23.0,47,-55,-1
-15.0,-15,26.25,0.0,-50.0,10,-45,-1
-20.0,-10,14.75,0.0,-69.5,-43,61,1
7.0,-5,24.75,0.0,-10.0,10,28,1
0.0,-15,4.5,0.0,-30.0,30,0,-1
-53.0,-32,-14.25,0.0,32.0,-2,53,1
-71.0,-30,-30.75,0.0,-65.0,-30,-59,-1
55.0,51,67.75,1.0,119.0,51,88,1
-35.0,-20,4.0,0.0,-15.0,-55,15,1
-29.0,-16,-1.6499999999999986,0.0,-14.0,-21,-46,-1
105.0,-15,0.75,0.0,95.0,-15,6,1
-60.0,-100,27.5,-1.0,-45.0,-100,-25,-1
-39.0,-55,-15.75,0.0,21.0,-30,-60,-1
-17.0,-13,-5.5,0.0,-7.0,-9,12,1
-2.0,15,2.5,0.0,105.0,15,-35,-1
40.0,-20,-1.0,1.0,90.0,-10,50,1
53.0,35,27.25,0.0,55.0,25,0,-1
135.0,44,17.5,0.0,25.0,4,17,1
20.0,0,6.0,0.0,10.0,10,35,1
-57.5,2,-7.25,0.0,-35.0,35,-22,-1
5.0,25,34.0,0.0,85.0,75,50,1
-17.0,-15,12.650000000000006,0.0,-69.0,-15,-78,-1
-9.0,17,20.700000000000003,0.0,-35.0,0,-20,-1
-7.0,-2,139.0,0.0,-62.0,-2,-22,-1
25.0,0,1.4500000000000028,0.0,0.0,5,-11,-1
-10.0,-10,5.5,0.0,-15.0,-5,5,-1
8.0,-60,13.0,0.0,38.0,-30,61,1
25.0,10,-4.599999999999994,0.0,-2.0,38,19,1
-75.0,-25,-22.25,0.0,-15.0,-25,-50,-1
-11.0,58,-42.25,0.0,-5.0,13,-48,-1
-63.0,18,28.25,0.0,-25.0,18,31,1
-13.0,5,44.85,0.0,-11.0,-10,12,1
30.0,-6,12.600000000000001,0.0,56.0,-21,15,1
-15.0,15,-4.5,0.0,-5.0,15,-35,-1
170.0,54,5.75,0.0,110.0,75,-14,-1
36.0,-30,15.25,0.0,76.0,10,-2,-1
-72.5,-15,-40.75,0.0,-85.5,-10,-40,-1
-28.5,20,14.850000000000001,0.0,4.5,68,3,1
-35.0,22,-52.0,0.0,75.0,22,41,1
0.0,26,-2.75,0.0,-151.0,-9,-140,-1
-55.0,-9,-8.0,0.0,-10.0,-4,-30,-1
-45.0,28,-4.549999999999997,0.0,-54.5,9,-8,-1
40.0,35,24.0,0.0,35.0,5,-45,-1
75.0,59,35.5,0.0,35.0,95,46,1
-5.0,0,44.0,0.0,-15.0,25,-30,-1
110.0,-10,14.75,0.0,130.0,-80,35,1
-15.0,22,62.5,0.0,30.0,-10,-37,-1
-20.0,52,7.8500000000000085,-1.0,-67.0,-5,-42,-1
58.0,0,8.700000000000003,0.0,176.0,32,-78,-1
75.0,-7,32.5,1.0,30.0,-7,24,-1
-55.0,-86,-46.8,-1.0,-61.0,-65,-75,-1
-15.0,10,-0.25,0.0,-5.0,-40,5,1
-5.0,0,26.0,0.0,16.0,36,0,-1
0.0,-5,4.0,0.0,-65.0,-55,-55,-1
79.0,39,43.7,1.0,6.0,41,-26,-1
10.0,-10,-1.0,0.0,15.0,15,10,1
-57.0,-47,-6.5,0.0,-45.0,-45,-16,-1
-30.0,-18,-5.25,0.0,-19.0,-1,7,1
60.0,40,107.5,1.0,60.0,40,60,1
-38.0,-18,8.650000000000006,0.0,-74.5,-24,-2,-1
3.0,2,47.75,0.0,10.0,0,-16,-1
60.0,60,1.3500000000000014,0.0,10.0,15,65,1
-20.0,-7,29.75,0.0,-4.0,-19,-27,-1
-35.0,-18,-29.5,0.0,-60.0,-33,-20,-1
40.0,-15,63.650000000000006,1.0,85.0,70,75,1
10.0,-20,-18.25,0.0,15.0,15,15,1
83.0,65,20.9,0.0,100.0,80,25,1
53.0,68,103.25,1.0,60.0,80,49,1
-87.5,-80,-28.0,-1.0,-99.0,-30,-10,-1
18.0,12,17.200000000000003,0.0,102.0,48,83,1
27.0,20,16.25,1.0,90.0,40,18,1
-47.0,15,22.0,0.0,-44.5,40,45,1
-60.0,-25,20.75,0.0,65.0,-15,-70,-1
0.0,-15,11.75,0.0,0.0,15,10,1
37.0,42,27.75,0.0,102.0,57,3,1
80.0,-6,3.700000000000003,0.0,-30.0,-45,-80,1
0.0,0,-3.75,0.0,-10.0,-10,0,-1
60.0,-33,-42.699999999999996,0.0,-3.0,-9,23,1
150.0,15,10.5,0.0,190.0,35,80,1
30.0,10,10.5,-1.0,10.0,15,-105,-1
50.0,-2,52.900000000000006,1.0,50.0,-9,56,1
-65.0,-20,0.5,0.0,-35.0,-15,-45,-1
-36.0,11,22.15,0.0,13.0,11,34,1
-37.0,-20,-5.25,0.0,-29.5,-40,-20,-1
-9.0,-18,51.0,0.0,-10.0,32,43,1
32.0,-13,73.65,0.0,98.0,98,50,1
-5.0,0,-10.149999999999999,0.0,35.0,0,-11,-1
-120.0,-45,-21.799999999999997,0.0,-67.5,-20,-52,-1
-24.0,-3,29.75,0.0,-9.0,14,20,1
-30.0,0,20.5,0.0,25.0,0,-25,-1
0.0,-18,22.0,0.0,25.0,-15,55,1
-87.5,-30,-15.25,0.0,-50.0,-50,-45,-1
12.0,22,30.5,0.0,-15.0,20,-9,-1
-5.0,-10,45.0,0.0,45.0,30,20,1
-20.0,45,32.95,0.0,-60.0,10,35,1
-55.0,-8,7.5,0.0,50.0,-45,8,1
60.0,-15,32.5,1.0,90.0,35,60,1
61.0,66,69.0,0.0,106.0,1,15,1
5.0,5,37.0,0.0,15.0,40,5,1
-20.0,20,31.0,0.0,10.0,110,40,1
-117.5,-75,-50.0,0.0,-62.5,-75,-5,-1
-51.0,-22,-14.25,0.0,-25.0,-15,30,1
25.0,30,18.5,-1.0,-30.0,-30,20,1
28.0,-52,15.5,0.0,-32.0,-27,41,1
79.0,120,9.200000000000003,1.0,79.0,120,40,1
105.0,-45,15.5,0.0,105.0,25,65,1
-14.0,-15,2.5,0.0,10.0,25,-1,-1
-3.0,-22,-0.8999999999999986,0.0,-3.0,-6,-32,-1
169.0,31,10.299999999999997,0.0,141.0,51,39,1
169.0,48,74.0,0.0,91.0,12,17,1
-80.0,-21,-1.7000000000000028,0.0,-85.0,-20,10,-1
-7.0,12,16.900000000000006,1.0,27.0,50,12,1
-11.0,40,31.5,0.0,92.0,40,48,1
-80.0,-15,-9.399999999999999,0.0,-13.0,-13,-35,-1
-56.0,55,-33.75,0.0,-56.0,25,-71,-1
-15.0,-50,4.0,0.0,-80.0,-45,-45,-1
100.0,30,17.0,0.0,110.0,5,4,1
-85.0,-35,-3.5,-1.0,10.0,-10,-30,-1
17.0,-11,32.1,0.0,27.0,49,-44,-1
35.0,-51,97.6,0.0,16.0,-1,-5,-1
-83.0,-47,-31.099999999999994,-1.0,-74.0,-36,-65,-1
80.0,-13,15.5,0.0,195.0,15,-22,-1
85.0,35,-20.0,0.0,30.0,15,45,1
0.0,-15,28.5,0.0,-30.0,-10,20,1
-40.0,-65,4.75,0.0,15.0,-45,-8,-1
-120.0,15,0.5,0.0,-60.0,30,3,-1
-35.0,70,81.75,1.0,20.0,70,45,1
30.0,25,39.0,1.0,65.0,30,40,1
30.0,55,14.0,0.0,-15.0,55,-2,-1
56.0,20,9.850000000000001,0.0,135.0,25,5,1
25.0,81,8.0,0.0,-15.0,-20,-42,-1
240.0,50,46.0,0.0,95.0,55,95,1
3.0,-35,16.75,0.0,3.0,40,37,1
-75.0,-40,-48.5,0.0,-40.0,-5,-29,-1
85.0,15,53.25,0.0,45.0,20,20,1
87.0,47,13.650000000000006,0.0,28.0,13,53,1
112.0,82,4.25,0.0,37.0,32,2,1
-73.5,-52,-35.0,-1.0,-73.5,-52,-36,-1
-15.0,26,-36.75,0.0,-86.0,-44,-50,-1
5.0,40,-29.75,0.0,30.0,-5,125,-1
50.0,40,97.7,0.0,58.0,70,25,1
100.0,50,41.75,0.0,50.0,30,35,1
-70.0,-35,4.0,0.0,-40.0,-75,35,-1
17.5,110,50.25,0.0,2.5,60,20,1
-25.0,-75,-11.75,0.0,25.0,10,15,1
5.0,-12,19.0,0.0,20.0,5,0,-1
-44.0,17,-20.75,0.0,1.0,14,-8,-1
-10.0,-30,37.5,0.0,3.0,-28,50,1
-21.5,21,38.25,0.0,-17.5,16,5,1
-23.5,10,22.700000000000003,0.0,-22.5,45,20,1
89.0,-12,35.75,0.0,76.0,-8,22,1
-90.0,-25,0.5,0.0,-107.5,0,-50,-1
90.0,15,-12.75,0.0,-35.0,5,80,1
-10.5,12,49.0,1.0,-20.0,-5,67,1
-15.0,-120,-20.75,0.0,-70.0,-20,30,1
15.0,40,49.0,0.0,15.0,40,45,1
30.0,-55,4.649999999999999,0.0,-105.0,-15,46,-1
36.0,-16,1.3500000000000014,0.0,51.0,-26,14,1
-40.0,50,2.75,1.0,-30.0,50,45,1
100.0,29,56.75,0.0,35.0,75,46,1
45.0,-5,12.0,0.0,-40.0,15,5,1
-70.0,-55,-10.25,0.0,5.0,-25,5,1
-28.0,23,-13.099999999999994,0.0,-74.0,19,-56,-1
10.0,70,54.75,1.0,65.0,30,-45,-1
-58.0,-20,-14.399999999999999,0.0,-33.0,-20,-21,-1
-47.0,-1,-70.75,0.0,21.0,-6,37,-1
55.0,45,19.0,0.0,-45.0,-20,-25,-1
-20.0,-56,-21.799999999999997,-1.0,9.0,-30,-10,-1
10.0,-25,1.5,0.0,45.0,15,-50,-1
-20.0,-55,-6.0,0.0,35.0,-25,0,-1
-10.0,-1,-16.299999999999997,0.0,10.0,-1,-70,-1
-7.0,5,54.75,0.0,25.0,5,-10,-1
-30.0,-20,-11.0,0.0,-35.0,-60,-35,-1
-130.0,-63,-24.25,0.0,-45.0,40,65,-1
-107.0,-50,-38.0,0.0,-57.5,-60,-78,-1
-15.0,-5,-14.0,0.0,40.0,60,30,1
-87.5,100,-30.75,0.0,-67.5,-35,-30,-1
120.0,60,54.75,1.0,-45.0,50,70,1
-20.0,-8,1.75,0.0,5.0,2,-7,-1
10.0,40,30.25,0.0,25.0,30,25,1
-19.0,-37,-21.75,-1.0,24.0,-13,-66,-1
-11.0,18,14.25,0.0,44.0,25,-15,-1
-5.0,-80,14.75,0.0,65.0,-10,35,1
-50.0,-15,9.0,0.0,15.0,-15,-25,-1
-110.0,-25,-30.0,0.0,-15.0,-5,-30,1
0.0,43,36.0,0.0,5.0,23,25,1
40.0,-35,-7.5,0.0,40.0,-40,-55,-1
95.0,75,70.25,0.0,65.0,80,35,1
-45.0,0,24.0,0.0,-20.0,10,0,-1
125.0,-105,27.5,0.0,205.0,40,75,1
35.0,80,35.400000000000006,0.0,18.0,8,-41,-1
-20.0,1,24.1,0.0,-40.0,-3,-57,-1
5.0,-15,27.75,0.0,-27.0,-53,57,1
0.0,-30,66.25,0.0,28.0,-30,-50,-1
129.0,6,25.5,0.0,120.0,-9,-25,-1
-80.0,30,-0.25,0.0,-30.0,64,15,1
160.0,15,55.0,1.0,248.0,15,50,1
56.0,29,9.75,0.0,19.0,31,75,1
-45.0,-48,-19.35,0.0,-60.0,-58,-13,-1
-40.0,-20,6.5,-1.0,-15.0,-40,21,1
65.0,40,31.0,0.0,35.0,-10,-15,-1
10.0,-20,3.5,1.0,100.0,60,60,1
-41.0,-19,-27.25,0.0,17.0,-2,-55,-1
22.0,26,-15.75,0.0,15.0,-25,9,1
-65.0,-20,-1.0,0.0,-130.0,-35,-90,-1
-6.0,-25,-0.14999999999999858,0.0,56.0,25,24,1
-20.0,42,5.5,0.0,3.0,-5,-21,-1
68.0,10,19.0,0.0,118.0,15,50,1
-55.0,-12,7.950000000000003,0.0,-30.0,-15,-60,-1
-22.0,-7,25.0,0.0,16.0,11,10,1
16.0,-12,65.5,0.0,47.0,1,27,-1
20.0,65,31.75,0.0,75.0,-5,5,1
-52.5,-20,-46.5,0.0,-55.0,-45,15,1
20.0,-15,-5.25,0.0,-45.0,-55,-50,-1
-57.5,40,44.75,1.0,-10.0,60,0,-1
50.0,5,37.5,1.0,160.0,150,15,1
-27.0,-2,139.0,0.0,-72.0,-47,-72,-1
-50.0,-45,-55.099999999999994,-1.0,-64.0,-45,-105,-1
-72.0,42,41.25,0.0,-17.0,42,-43,-1
-100.0,45,22.5,-1.0,-145.0,45,-90,-1
-48.0,-22,-7.0,0.0,-20.5,15,0,-1
-110.0,-55,30.5,0.0,-70.0,-45,-90,-1
-25.0,20,-22.25,1.0,45.0,30,80,1
111.0,-25,9.25,0.0,145.0,-5,29,1
-50.0,-30,220.25,0.0,5.0,75,15,1
55.0,110,-11.75,0.0,5.0,-65,-15,-1
-20.0,0,2.0,0.0,-37.5,-25,-30,-1
-30.0,10,2.450000000000003,0.0,-5.0,35,15,1
-3.0,-2,-22.549999999999997,0.0,-10.0,0,16,1
-84.0,-30,-21.799999999999997,0.0,-40.0,-30,-4,-1
97.0,-4,1.25,0.0,104.0,8,7,1
-80.0,-40,38.0,1.0,-18.0,0,60,1
-25.0,30,27.85000000000001,-1.0,-10.0,-10,-91,-1
184.0,18,24.5,0.0,45.0,75,15,1
-7.5,2,23.75,0.0,-15.5,44,79,1
60.0,-30,3.5,0.0,45.0,45,-10,-1
44.0,26,37.75,0.0,79.0,26,53,1
16.0,21,33.800000000000004,0.0,29.0,19,88,1
58.0,-76,2.1000000000000014,0.0,107.0,20,73,1
27.0,47,40.5,0.0,33.0,-7,-15,-1
25.0,-10,-50.5,0.0,-25.0,-35,40,1
-51.0,-14,-19.0,0.0,-11.0,-9,-29,-1
-35.0,-93,-14.5,0.0,-15.0,-43,31,1
42.0,33,-28.5,0.0,32.0,28,33,1
40.0,-15,24.75,1.0,115.0,5,52,1
25.0,-3,15.25,0.0,15.0,-3,41,1
-40.0,-15,-47.0,-1.0,10.0,-35,-70,-1
126.0,28,-35.5,0.0,126.0,28,41,1
10.0,-1,8.700000000000003,0.0,15.0,29,2,1
-40.0,-30,-57.5,-1.0,-40.0,-30,20,1
44.0,5,16.0,0.0,44.0,5,-5,-1
2.0,51,-17.4,0.0,-31.0,11,-17,-1
-33.0,-27,14.75,0.0,0.0,50,0,-1
-37.0,30,0.8999999999999986,0.0,0.0,15,8,1
-48.0,2,-66.0,0.0,-10.0,-55,26,1
-15.0,-5,-0.25,0.0,20.0,-10,-85,-1
50.0,40,26.0,0.0,29.0,29,30,1
20.0,0,62.5,0.0,20.0,10,24,1
13.0,58,9.800000000000004,0.0,100.0,59,34,1
-35.0,-77,-12.5,0.0,-75.0,-77,-56,-1
126.0,37,5.700000000000003,0.0,-1.0,1,-32,-1
-11.0,0,14.5,0.0,40.0,20,-2,-1
25.0,11,24.25,1.0,90.0,-10,14,1
-35.0,-25,-13.0,0.0,-70.0,-25,-40,-1
-21.5,12,64.7,0.0,-37.5,15,-50,-1
124.0,-135,74.0,0.0,90.0,-130,75,1
6.0,-42,-35.0,-1.0,-44.0,-92,-26,-1
18.0,8,51.300000000000004,0.0,35.0,21,-16,-1
13.0,-18,-1.25,0.0,-12.0,-24,32,1
25.0,-25,4.0,0.0,-46.0,-95,-55,-1
-55.0,-100,-5.25,0.0,-25.0,-40,-20,-1
30.0,35,2.8500000000000085,-1.0,-85.0,25,-81,1
103.0,-30,-1.0,0.0,53.0,-10,-26,-1
-5.0,-15,-5.25,0.0,-55.0,-115,-55,-1
0.0,-62,-17.0,-1.0,-7.0,-2,-25,-1
-77.0,60,32.300000000000004,0.0,-50.0,33,-11,-1
50.0,-30,-12.75,0.0,70.0,-25,9,1
-23.0,-7,-7.75,0.0,20.0,10,-15,-1
-89.0,-30,-37.349999999999994,0.0,0.0,20,10,1
3.0,70,66.9,1.0,60.0,114,53,1
133.0,-22,-4.799999999999997,0.0,216.0,30,-44,1
45.0,50,51.75,1.0,105.0,60,80,1
-61.5,-35,-19.5,0.0,-50.0,-30,4,1
-75.0,-22,-12.799999999999997,0.0,-25.0,-77,-18,-1
0.0,-5,4.0,0.0,75.0,25,70,1
73.0,35,68.05000000000001,1.0,53.0,35,-19,-1
33.0,-12,-18.5,0.0,-27.0,-22,71,1
10.0,-13,3.8000000000000043,0.0,35.0,15,35,1
0.0,-5,-11.0,0.0,10.0,-25,20,1
-131.0,-37,-14.25,-1.0,-131.0,-37,-14,-1
-56.5,-5,-13.75,0.0,3.5,15,30,1
-135.0,-40,-35.25,0.0,-105.0,-5,-35,-1
-29.0,-53,32.0,0.0,1.0,-43,-2,-1
85.0,65,57.7,1.0,85.0,65,50,-1
-53.0,0,-18.75,0.0,-56.0,-30,-31,-1
-76.0,-50,19.450000000000003,0.0,-46.0,-45,-70,-1
-32.0,-2,52.5,0.0,-13.0,18,-20,-1
45.0,18,39.75,0.0,169.0,104,10,1
-50.0,35,23.5,-1.0,-70.0,-35,-40,-1
255.0,75,5.0,0.0,115.0,20,25,1
-20.0,70,-11.5,0.0,-70.0,-80,-10,-1
-37.0,-17,-5.25,0.0,-8.0,-13,-36,-1
-50.0,-9,-87.5,0.0,-45.0,-14,-25,-1
-33.0,10,32.2,0.0,27.0,-30,-20,-1
21.0,25,30.5,0.0,45.0,70,57,1
31.0,-44,-18.75,0.0,58.0,-73,-16,-1
-37.5,-62,16.0,0.0,-7.5,0,-50,-1
5.0,-15,-8.0,0.0,-30.0,-40,-30,-1
-15.0,-5,-5.0,0.0,-70.0,-70,-75,-1
0.0,35,21.75,0.0,-5.0,15,25,1
8.0,43,11.150000000000006,1.0,45.0,15,-15,-1
-15.0,-10,9.75,0.0,40.0,50,0,-1
5.0,81,64.75,0.0,15.0,81,-25,-1
-22.5,5,37.0,0.0,-47.5,-25,4,1
-88.5,40,-0.5,0.0,-62.5,40,-37,-1
-63.0,-17,2.75,0.0,-15.0,10,-5,-1
-6.0,17,-14.399999999999999,0.0,14.0,17,37,1
-65.0,-71,3.0500000000000043,0.0,-57.5,-26,9,1
-62.0,-144,-45.75,0.0,6.0,4,62,-1
-55.0,-55,17.5,0.0,25.0,-15,90,1
-17.0,20,19.25,1.0,35.0,30,8,-1
223.0,40,31.0,0.0,73.0,20,19,1
-100.0,-60,-13.0,0.0,10.0,-50,-15,-1
-119.0,-55,-22.349999999999994,-1.0,-62.0,-45,-33,-1
60.0,50,27.5,0.0,5.0,30,25,1
-92.5,-20,24.0,0.0,-18.5,0,-10,-1
2.0,-7,-13.5,0.0,5.0,10,15,1
50.0,25,32.5,1.0,85.0,25,55,1
83.0,10,22.5,0.0,18.0,10,10,1
